,annotations,posts_in_topic,char_count,reply_count,reads,readers_count,incoming_link_count,quote_count,score,source_username,source_username
8010,8,11,2154.0,0,3,2,1,0,5.6,anon404220934,anon404220934
8011,13,6,3881.0,0,2,1,0,0,0.4,anon2507852279,anon2507852279
8012,5,6,772.0,0,2,1,0,0,0.4,anon241219415,anon241219415
8013,1,6,773.0,0,2,1,0,0,0.4,anon360117346,anon360117346
8014,9,6,4471.0,2,1,0,0,0,10.2,anon2507852279,anon2507852279
8015,0,6,1028.0,0,1,0,0,0,0.2,anon360117346,anon360117346
8016,2,6,1221.0,0,1,0,0,0,0.2,anon241219415,anon241219415
8017,5,6,5528.0,0,3,2,1,0,5.6,anon1930002283,anon1930002283
8018,1,6,247.0,1,3,2,0,0,5.6,anon567906217,anon567906217
8019,2,6,37.0,0,3,2,0,0,0.6,anon1930002283,anon1930002283
8020,0,6,266.0,0,3,2,0,0,0.6,anon1930002283,anon1930002283
8021,2,6,493.0,1,2,1,0,0,5.4,anon1930002283,anon1930002283
8022,0,6,71.0,0,3,2,0,0,0.6,anon360117346,anon360117346
8023,5,8,2441.0,0,6,5,4,0,21.0,anon3688614590,anon3688614590
8024,1,8,592.0,0,5,4,0,0,0.8,anon360117346,anon360117346
8025,3,8,724.0,0,5,4,0,0,0.8,anon241219415,anon241219415
8026,6,8,2039.0,0,2,1,0,0,0.4,anon567906217,anon567906217
8027,5,8,1781.0,1,2,1,0,0,5.4,anon636207664,anon636207664
8028,1,8,242.0,0,3,2,0,0,0.6,anon241219415,anon241219415
8029,6,8,1675.0,1,3,2,41,0,210.6,anon3688614590,anon3688614590
8030,3,8,1336.0,0,3,2,0,0,0.6,anon3688740758,anon3688740758
8031,4,9,3524.0,0,4,3,2,0,10.8,anon3659898080,anon3659898080
8032,0,9,148.0,1,4,3,0,0,5.8,anon3688740758,anon3688740758
8033,0,9,21.0,0,4,3,0,0,0.8,anon3659898080,anon3659898080
8034,1,9,1010.0,1,3,2,1,0,10.6,anon797389185,anon797389185
8035,0,9,82.0,1,2,1,0,0,5.4,anon3659898080,anon3659898080
8036,3,9,2306.0,1,2,1,0,0,5.4,anon797389185,anon797389185
8037,0,9,69.0,0,2,1,0,0,0.4,anon3659898080,anon3659898080
8038,2,9,481.0,1,2,1,0,0,5.4,anon241219415,anon241219415
8039,0,9,69.0,0,2,1,0,0,0.4,anon3659898080,anon3659898080
8040,0,3,130.0,1,2,1,0,0,5.4,,
8041,0,3,550.0,1,2,1,0,0,5.4,anon797389185,anon797389185
8042,0,3,223.0,1,1,0,0,0,5.2,anon797389185,anon797389185
8043,0,3,1771.0,0,2,1,2,0,10.4,anon241219415,anon241219415
8044,0,3,69.0,1,1,0,0,0,5.2,anon241219415,anon241219415
8045,0,3,462.0,0,1,0,0,0,0.2,anon360117346,anon360117346
8046,0,3,926.0,0,2,1,0,0,0.4,anon3688740758,anon3688740758
8047,0,3,2083.0,1,2,1,0,0,5.4,anon360117346,anon360117346
8048,0,3,1198.0,0,1,0,0,0,0.2,anon3688740758,anon3688740758
8049,0,3,1668.0,0,4,3,3,0,120.8,anon1098727298,anon1098727298
8050,0,3,214.0,0,5,4,0,0,1.0,anon241219415,anon241219415
8051,0,3,317.0,0,5,4,0,0,1.0,anon360117346,anon360117346
8052,0,2,321.0,0,1,0,0,0,0.2,anon360117346,anon360117346
8053,0,2,29.0,0,1,0,0,0,0.2,anon1648820241,anon1648820241
8054,0,3,6503.0,0,4,3,2,0,10.8,anon2170157554,anon2170157554
8055,0,3,2512.0,0,3,2,0,0,0.6,anon241219415,anon241219415
8056,0,3,614.0,0,1,0,0,0,0.2,anon360117346,anon360117346
8057,0,2,6124.0,0,4,3,3,0,15.8,anon797389185,anon797389185
8058,0,2,167.0,0,3,2,0,0,0.6,anon360117346,anon360117346
8059,0,1,1144.0,0,5,4,0,0,0.8,anon360117346,anon360117346
8060,0,1,3654.0,0,3,2,0,0,0.6,anon797389185,anon797389185
8061,0,2,10224.0,0,4,3,1,0,5.6,anon1303116065,anon1303116065
8062,0,2,1082.0,0,4,3,0,0,0.6,anon360117346,anon360117346
8063,0,1,337.0,0,2,1,0,0,0.4,anon241219415,anon241219415
8064,0,1,95.0,0,2,1,0,0,0.4,anon360117346,anon360117346
8065,0,3,29.0,1,1,0,0,0,5.2,anon241219415,anon241219415
8066,2,3,199.0,0,1,0,0,0,0.2,,
8067,1,3,68.0,0,1,0,0,0,0.2,anon360117346,anon360117346
8068,28,5,15650.0,0,9,8,20,0,101.8,anon241219415,anon241219415
8069,9,5,1654.0,0,7,6,0,0,1.4,anon1662074335,anon1662074335
8070,1,5,243.0,1,6,5,0,0,6.2,anon2693939750,anon2693939750
8071,0,5,43.0,0,6,5,0,0,1.2,anon241219415,anon241219415
8072,1,5,206.0,0,4,3,0,0,0.8,anon241219415,anon241219415
8073,0,15,5554.0,0,5,4,2,0,11.0,anon360117346,anon360117346
8074,0,15,1350.0,2,4,3,2,0,20.8,anon734291926,anon734291926
8075,0,15,1004.0,1,4,3,0,0,5.8,anon360117346,anon360117346
8076,0,15,252.0,0,4,3,0,0,0.8,anon797389185,anon797389185
8077,0,15,347.0,1,3,2,0,0,5.6,anon2504321384,anon2504321384
8078,0,15,73.0,0,3,2,0,0,0.6,anon241219415,anon241219415
8079,0,15,2872.0,2,3,2,0,0,10.6,anon241219415,anon241219415
8080,0,15,316.0,0,3,2,0,0,0.6,anon3456500391,anon3456500391
8081,0,15,314.0,1,3,2,0,0,5.6,anon1648820241,anon1648820241
8082,0,15,93.0,0,3,2,0,0,0.6,anon360117346,anon360117346
8083,0,15,1004.0,2,2,1,0,0,10.4,anon1648820241,anon1648820241
8084,0,15,528.0,1,3,2,0,0,5.6,anon797389185,anon797389185
8085,0,15,849.0,1,3,2,0,0,5.6,anon1648820241,anon1648820241
8086,0,15,4810.0,0,4,3,0,0,0.8,anon797389185,anon797389185
8087,0,15,726.0,0,4,3,0,0,0.8,anon241219415,anon241219415
8088,0,17,2668.0,0,3,2,4,0,20.6,anon1648820241,anon1648820241
8089,0,17,249.0,0,3,2,0,0,0.6,anon734291926,anon734291926
8090,0,17,1241.0,0,3,2,0,0,0.6,anon797389185,anon797389185
8091,0,17,1219.0,0,2,1,0,0,0.4,anon1648820241,anon1648820241
8092,0,17,854.0,1,1,0,0,0,5.2,anon1662074335,anon1662074335
8093,0,17,2917.0,1,1,0,1,0,10.2,anon797389185,anon797389185
8094,0,17,467.0,1,1,0,0,0,5.2,anon797389185,anon797389185
8095,0,17,285.0,1,1,0,0,0,5.2,anon1662074335,anon1662074335
8096,0,17,439.0,1,1,0,0,0,5.2,anon797389185,anon797389185
8097,0,17,167.0,0,1,0,0,0,0.2,anon797389185,anon797389185
8098,0,17,421.0,1,2,1,0,0,5.4,anon1648820241,anon1648820241
8099,0,17,842.0,0,1,0,1,0,5.2,anon797389185,anon797389185
8100,0,17,1195.0,1,1,0,0,0,5.2,anon360117346,anon360117346
8101,0,17,226.0,0,1,0,0,0,0.2,anon797389185,anon797389185
8102,0,17,1674.0,1,2,1,0,0,5.4,anon1648820241,anon1648820241
8103,0,17,713.0,0,1,0,0,0,0.2,anon797389185,anon797389185
8104,0,17,338.0,0,1,0,0,0,0.2,anon241219415,anon241219415
8105,0,2,4584.0,0,3,2,1,0,5.6,anon1534350457,anon1534350457
8106,0,2,267.0,0,2,1,0,0,0.4,anon360117346,anon360117346
8107,0,1,1840.0,0,4,3,0,0,0.8,anon3926974016,anon3926974016
8108,0,27,15950.0,0,5,4,11,0,56.0,anon360117346,anon360117346
8109,0,27,524.0,1,3,2,0,0,5.6,anon734291926,anon734291926
8110,0,27,384.0,0,2,1,0,0,0.4,anon797389185,anon797389185
8111,0,27,861.0,1,2,1,0,0,5.4,anon734291926,anon734291926
8112,0,27,115.0,0,2,1,0,0,0.4,anon797389185,anon797389185
8113,0,27,61.0,0,2,1,0,0,0.4,anon734291926,anon734291926
8114,0,27,161.0,1,2,1,0,0,5.4,anon734291926,anon734291926
8115,0,27,48.0,1,2,1,0,0,5.4,anon797389185,anon797389185
8116,0,27,26.0,1,2,1,0,0,5.4,anon797389185,anon797389185
8117,0,27,537.0,1,2,1,0,0,5.4,anon241219415,anon241219415
8118,0,27,1784.0,1,2,1,0,0,5.4,anon3456500391,anon3456500391
8119,0,27,519.0,1,2,1,0,0,5.4,anon241219415,anon241219415
8120,0,27,346.0,0,1,0,0,0,0.2,anon3456500391,anon3456500391
8121,0,27,711.0,1,1,0,0,0,5.2,anon734291926,anon734291926
8122,0,27,528.0,0,1,0,0,0,0.2,anon241219415,anon241219415
8123,0,27,828.0,2,1,0,0,0,10.2,anon241219415,anon241219415
8124,0,27,324.0,0,2,1,0,0,0.4,anon360117346,anon360117346
8125,0,27,159.0,1,2,1,0,0,5.4,anon734291926,anon734291926
8126,0,27,52.0,1,2,1,0,0,5.4,anon360117346,anon360117346
8127,0,27,74.0,0,2,1,0,0,0.4,anon734291926,anon734291926
8128,0,27,560.0,0,1,0,0,0,0.2,anon125867087,anon125867087
8129,0,27,389.0,1,2,1,0,0,5.4,anon125867087,anon125867087
8130,0,27,240.0,0,2,1,0,0,0.4,anon360117346,anon360117346
8131,0,27,616.0,1,2,1,0,0,5.4,anon734291926,anon734291926
8132,0,27,1059.0,0,2,1,0,0,0.4,anon797389185,anon797389185
8133,0,27,205.0,0,2,1,0,0,0.4,anon734291926,anon734291926
8134,0,27,443.0,0,2,1,0,0,0.4,anon3456500391,anon3456500391
8135,0,1,328.0,0,4,3,0,0,0.8,anon728050380,anon728050380
8136,0,1,730.0,0,2,1,0,0,0.4,anon360117346,anon360117346
8137,0,1,2997.0,0,6,5,6,0,31.2,anon797389185,anon797389185
8138,0,3,1648.0,0,3,2,0,0,0.6,anon3188251509,anon3188251509
8139,0,3,230.0,1,2,1,0,0,5.4,anon360117346,anon360117346
8140,0,3,56.0,0,2,1,0,0,0.4,anon3188251509,anon3188251509
8141,2,5,682.0,0,3,2,0,0,0.6,anon3926974016,anon3926974016
8142,0,5,242.0,0,1,0,0,0,0.2,anon360117346,anon360117346
8143,0,5,123.0,0,1,0,0,0,0.2,anon1648820241,anon1648820241
8144,0,5,187.0,1,1,0,0,0,5.2,anon1648820241,anon1648820241
8145,0,5,383.0,0,1,0,0,0,0.2,anon360117346,anon360117346
8146,0,2,1296.0,0,3,2,1,0,5.6,anon1402913244,anon1402913244
8147,0,2,83.0,0,3,2,0,0,0.6,anon360117346,anon360117346
8148,0,1,2503.0,0,5,4,1,0,21.0,anon2739085910,anon2739085910
8149,0,1,3906.0,0,4,3,0,0,0.8,anon2739085910,anon2739085910
8150,0,1,748.0,0,5,4,0,0,1.0,anon1648820241,anon1648820241
8151,6,2,2025.0,0,2,1,3,0,15.4,anon2739085910,anon2739085910
8152,1,2,37.0,0,2,1,0,0,0.4,anon360117346,anon360117346
8153,38,8,13949.0,0,12,11,12,0,62.2,anon1838488149,anon1838488149
8154,4,8,705.0,0,6,5,0,0,1.0,anon241219415,anon241219415
8155,0,8,181.0,0,6,5,0,0,1.0,anon360117346,anon360117346
8156,0,8,308.0,1,8,7,0,0,6.4,anon241219415,anon241219415
8157,0,8,724.0,1,7,6,0,0,6.2,anon241219415,anon241219415
8158,0,8,7072.0,0,7,6,0,0,1.2,anon3264285327,anon3264285327
8159,0,8,268.0,0,7,6,0,0,1.2,anon3585693540,anon3585693540
8160,0,8,1996.0,1,7,6,0,0,6.2,anon2856721704,anon2856721704
8161,3,4,5968.0,0,5,4,160,0,801.0,anon241219415,anon241219415
8162,3,4,815.0,1,4,3,1,0,10.8,anon360117346,anon360117346
8163,1,4,1081.0,0,4,3,0,0,0.8,anon241219415,anon241219415
8164,1,4,193.0,0,3,2,0,0,0.6,anon1930002283,anon1930002283
8165,14,2,3707.0,0,4,3,2,0,10.8,anon2664191395,anon2664191395
8166,4,2,1054.0,0,4,3,0,0,0.8,anon241219415,anon241219415
8167,3,7,1682.0,0,2,1,2,0,10.4,anon2038012465,anon2038012465
8168,0,7,98.0,1,2,1,0,0,5.4,anon734291926,anon734291926
8169,0,7,72.0,0,1,0,0,0,0.2,anon2038012465,anon2038012465
8170,0,7,130.0,0,2,1,0,0,0.4,anon567906217,anon567906217
8171,0,7,156.0,1,2,1,0,0,5.4,anon360117346,anon360117346
8172,0,7,56.0,0,1,0,0,0,0.2,anon2038012465,anon2038012465
8173,0,7,33.0,0,2,1,0,0,0.4,anon241219415,anon241219415
8174,5,2,866.0,0,3,2,0,0,0.6,anon1534350457,anon1534350457
8175,0,2,433.0,0,2,1,0,0,0.4,anon360117346,anon360117346
8176,0,1,124.0,0,2,1,0,0,0.4,anon360117346,anon360117346
8177,1,2,527.0,0,4,3,0,0,0.8,anon3926974016,anon3926974016
8178,0,2,184.0,0,1,0,0,0,0.2,anon360117346,anon360117346
8179,2,1,2721.0,0,3,2,0,0,0.4,anon360117346,anon360117346
8180,0,1,2743.0,0,4,3,3,0,15.6,anon3188251509,anon3188251509
8181,4,1,1800.0,0,4,3,0,0,0.8,anon2664191395,anon2664191395
8182,41,1,14506.0,0,6,5,2,0,11.0,anon797389185,anon797389185
8183,1,1,271.0,0,2,1,0,0,0.4,anon3926974016,anon3926974016
8184,13,5,3245.0,0,4,3,1,0,5.8,anon797389185,anon797389185
8185,4,5,1546.0,2,2,1,0,0,10.4,anon1662074335,anon1662074335
8186,3,5,887.0,0,2,1,0,0,0.4,anon241219415,anon241219415
8187,1,5,849.0,0,2,1,0,0,0.4,anon797389185,anon797389185
8188,4,5,1005.0,0,2,1,0,0,0.4,anon360117346,anon360117346
8189,12,6,4584.0,0,3,2,0,0,0.6,anon797389185,anon797389185
8190,45,6,6901.0,3,2,1,0,0,15.4,anon1041961385,anon1041961385
8191,0,6,133.0,1,2,1,0,0,5.4,anon1041961385,anon1041961385
8192,0,6,570.0,1,2,1,0,0,5.4,anon2483849825,anon2483849825
8193,0,6,148.0,0,2,1,0,0,0.4,anon1041961385,anon1041961385
8194,0,6,206.0,0,2,1,0,0,0.4,anon797389185,anon797389185
8195,7,4,2486.0,0,2,1,0,0,0.4,anon1662074335,anon1662074335
8196,0,4,85.0,0,2,1,0,0,0.4,anon125867087,anon125867087
8197,0,4,126.0,0,2,1,0,0,0.4,anon1662074335,anon1662074335
8198,0,4,28.0,0,1,0,0,0,0.2,anon125867087,anon125867087
8199,0,3,361.0,1,2,1,0,0,5.4,anon797389185,anon797389185
8200,0,3,234.0,0,1,0,0,0,0.2,anon360117346,anon360117346
8201,0,3,119.0,0,1,0,0,0,0.2,anon1648820241,anon1648820241
8202,2,2,446.0,0,2,1,2,0,10.4,anon125867087,anon125867087
8203,0,2,87.0,0,2,1,0,0,0.4,anon1648820241,anon1648820241
8204,2,3,460.0,0,2,1,1,0,5.4,anon125867087,anon125867087
8205,4,3,902.0,0,2,1,0,0,0.4,anon1041961385,anon1041961385
8206,1,3,133.0,0,2,1,0,0,0.4,anon1041961385,anon1041961385
8207,0,2,608.0,0,2,1,0,0,0.4,anon1648820241,anon1648820241
8208,0,2,175.0,0,1,0,0,0,0.2,anon1648820241,anon1648820241
8209,1,4,349.0,0,3,2,0,0,0.6,anon125867087,anon125867087
8210,4,4,1178.0,1,3,2,0,0,5.6,anon567906217,anon567906217
8211,0,4,519.0,1,2,1,0,0,5.4,anon797389185,anon797389185
8212,0,4,385.0,0,2,1,0,0,0.4,anon567906217,anon567906217
8213,0,3,34302.0,0,4,3,9,0,45.8,anon590875709,anon590875709
8214,0,3,7.0,1,1,0,0,0,5.2,anon590875709,anon590875709
8215,0,3,25.0,0,1,0,0,0,0.2,anon734291926,anon734291926
8216,2,6,856.0,0,2,1,2,0,10.4,anon3456500391,anon3456500391
8217,1,6,478.0,0,2,1,0,0,0.4,anon3456500391,anon3456500391
8218,0,6,262.0,0,1,0,0,0,0.2,anon797389185,anon797389185
8219,0,6,247.0,1,1,0,0,0,5.2,anon241219415,anon241219415
8220,2,6,808.0,1,1,0,0,0,5.2,anon3456500391,anon3456500391
8221,3,6,681.0,0,1,0,0,0,0.2,anon360117346,anon360117346
8222,0,2,20321.0,0,5,4,5,0,26.0,anon2483849825,anon2483849825
8223,0,2,280.0,0,2,1,0,0,0.4,anon241219415,anon241219415
8224,0,9,281.0,0,2,1,0,0,0.4,anon1662074335,anon1662074335
8225,0,9,164.0,0,2,1,0,0,0.4,anon797389185,anon797389185
8226,0,9,626.0,2,1,0,0,0,10.2,anon734291926,anon734291926
8227,0,9,319.0,1,2,1,0,0,5.4,anon797389185,anon797389185
8228,0,9,87.0,0,1,0,0,0,0.2,anon734291926,anon734291926
8229,0,9,333.0,0,1,0,0,0,0.2,anon734291926,anon734291926
8230,0,9,190.0,0,1,0,0,0,0.2,anon797389185,anon797389185
8231,0,9,706.0,0,1,0,0,0,0.2,,
8232,0,9,58.0,0,1,0,0,0,0.2,anon241219415,anon241219415
8233,31,4,12047.0,0,3,2,0,0,0.6,anon797389185,anon797389185
8234,8,4,919.0,0,3,2,0,0,0.6,anon100654239,anon100654239
8235,0,4,141.0,0,2,1,0,0,0.4,anon241219415,anon241219415
8236,0,4,50.0,0,2,1,0,0,0.4,anon1648820241,anon1648820241
8237,0,22,22834.0,0,14,13,17,0,87.8,anon360117346,anon360117346
8238,0,22,1736.0,2,6,5,0,0,11.2,anon241219415,anon241219415
8239,0,22,159.0,0,3,2,0,0,0.6,anon360117346,anon360117346
8240,0,22,2678.0,1,4,3,0,0,5.8,anon2764376870,anon2764376870
8241,0,22,782.0,1,3,2,0,0,5.6,anon360117346,anon360117346
8242,0,22,989.0,1,4,3,0,0,5.8,anon2764376870,anon2764376870
8243,0,22,144.0,1,3,2,0,0,5.6,anon360117346,anon360117346
8244,0,22,376.0,0,4,3,0,0,0.8,anon2764376870,anon2764376870
8245,0,22,1209.0,1,5,4,0,0,6.0,anon2764376870,anon2764376870
8246,0,22,203.0,1,4,3,0,0,5.8,anon360117346,anon360117346
8247,0,22,2077.0,1,4,3,0,0,5.8,anon2764376870,anon2764376870
8248,0,22,272.0,1,3,2,0,0,5.6,anon360117346,anon360117346
8249,0,22,1550.0,0,4,3,0,0,0.8,anon2764376870,anon2764376870
8250,0,22,130.0,2,4,3,0,0,10.8,anon2343749781,anon2343749781
8251,0,22,172.0,2,3,2,0,0,10.6,anon360117346,anon360117346
8252,0,22,187.0,0,4,3,0,0,0.8,anon2343749781,anon2343749781
8253,0,22,26.0,0,4,3,0,0,0.8,anon2343749781,anon2343749781
8254,0,22,201.0,0,4,3,0,0,0.8,anon2764376870,anon2764376870
8255,0,22,613.0,0,3,2,0,0,0.6,anon3807257003,anon3807257003
8256,0,22,253.0,0,4,3,0,0,0.8,anon2764376870,anon2764376870
8257,0,22,278.0,0,3,2,0,0,0.6,anon360117346,anon360117346
8258,0,22,837.0,0,4,3,0,0,0.8,anon2764376870,anon2764376870
8259,0,32,14920.0,0,11,10,30,0,152.2,anon2605098020,anon2605098020
8260,0,32,747.0,0,8,7,2,0,11.6,anon2739085910,anon2739085910
8261,0,32,367.0,1,8,7,0,0,6.6,anon3707001339,anon3707001339
8262,0,32,427.0,0,8,7,0,0,1.6,anon241219415,anon241219415
8263,0,32,299.0,1,7,6,0,0,6.4,anon3707001339,anon3707001339
8264,0,32,278.0,0,7,6,0,0,1.4,anon241219415,anon241219415
8265,0,32,95.0,1,7,6,0,0,6.4,anon3707001339,anon3707001339
8266,0,32,758.0,0,7,6,0,0,1.4,anon241219415,anon241219415
8267,0,32,318.0,0,7,6,0,0,1.4,anon3707001339,anon3707001339
8268,0,32,443.0,0,7,6,0,0,1.4,anon2172891296,anon2172891296
8269,0,32,419.0,1,7,6,0,0,6.4,anon912711706,anon912711706
8270,0,32,72.0,0,7,6,0,0,1.4,anon241219415,anon241219415
8271,0,32,799.0,1,6,5,0,0,6.2,anon1930002283,anon1930002283
8272,0,32,319.0,1,5,4,0,0,6.0,anon241219415,anon241219415
8273,0,32,122.0,1,6,5,0,0,6.2,anon1930002283,anon1930002283
8274,0,32,79.0,1,7,6,1,0,11.4,anon241219415,anon241219415
8275,0,32,30.0,0,6,5,0,0,1.2,anon1930002283,anon1930002283
8276,0,32,530.0,0,7,6,0,0,1.4,anon4047010518,anon4047010518
8277,0,32,980.0,0,7,6,0,0,1.4,anon816314328,anon816314328
8278,0,32,1708.0,1,6,5,0,0,6.2,anon1415384465,anon1415384465
8279,0,32,346.0,1,5,4,0,0,6.0,anon241219415,anon241219415
8280,0,32,162.0,1,5,4,0,0,6.0,anon241219415,anon241219415
8281,0,32,167.0,0,6,5,0,0,1.2,anon241219415,anon241219415
8282,0,32,406.0,0,5,4,0,0,1.0,anon241219415,anon241219415
8283,0,32,853.0,0,5,4,0,0,1.0,anon429854797,anon429854797
8284,0,32,279.0,1,6,5,0,0,6.2,anon3577810611,anon3577810611
8285,0,32,230.0,1,5,4,0,0,6.0,anon797389185,anon797389185
8286,0,32,252.0,1,6,5,0,0,6.2,anon3577810611,anon3577810611
8287,0,32,39.0,0,6,5,0,0,1.2,anon241219415,anon241219415
8288,0,32,679.0,1,6,5,0,0,6.2,anon1907006952,anon1907006952
8289,0,32,239.0,0,5,4,1,0,6.0,anon797389185,anon797389185
8290,0,32,128.0,0,6,5,0,0,1.2,anon241219415,anon241219415
8291,0,1,1738.0,0,5,4,2,0,11.0,anon797389185,anon797389185
8292,0,3,1371.0,0,2,1,0,0,0.4,anon797389185,anon797389185
8293,0,3,82.0,1,2,1,0,0,5.4,anon241219415,anon241219415
8294,0,3,290.0,0,1,0,0,0,0.2,anon797389185,anon797389185
8295,4,7,274.0,0,4,3,4,0,20.8,anon241219415,anon241219415
8296,2,7,798.0,1,3,2,0,0,5.6,anon3456500391,anon3456500391
8297,3,7,372.0,0,3,2,0,0,0.6,anon241219415,anon241219415
8298,0,7,349.0,1,2,1,0,0,5.4,anon3456500391,anon3456500391
8299,2,7,350.0,0,2,1,0,0,0.4,anon241219415,anon241219415
8300,0,7,154.0,0,2,1,0,0,0.4,anon1662074335,anon1662074335
8301,2,7,252.0,0,2,1,1,0,5.4,anon3456500391,anon3456500391
8302,13,48,10856.0,0,7,6,6,0,31.4,anon3456500391,anon3456500391
8303,0,48,321.0,2,4,3,0,0,10.8,anon241219415,anon241219415
8304,0,48,118.0,1,4,3,0,0,5.8,anon3456500391,anon3456500391
8305,0,48,150.0,0,4,3,0,0,0.8,anon241219415,anon241219415
8306,0,48,85.0,1,4,3,0,0,5.8,anon3101656938,anon3101656938
8307,0,48,271.0,0,4,3,0,0,0.8,anon241219415,anon241219415
8308,0,48,26.0,1,5,4,0,0,6.0,anon3101656938,anon3101656938
8309,0,48,212.0,1,4,3,1,0,10.8,anon241219415,anon241219415
8310,0,48,153.0,0,5,4,0,0,1.0,anon2170157554,anon2170157554
8311,0,48,632.0,0,5,4,0,0,1.0,anon241219415,anon241219415
8312,0,48,1077.0,1,4,3,0,0,5.8,anon3456500391,anon3456500391
8313,0,48,794.0,0,4,3,0,0,0.8,anon241219415,anon241219415
8314,0,48,61.0,1,3,2,0,0,5.6,anon3456500391,anon3456500391
8315,0,48,206.0,1,3,2,0,0,5.6,anon360117346,anon360117346
8316,0,48,88.0,1,3,2,0,0,5.6,anon3456500391,anon3456500391
8317,0,48,42.0,1,4,3,0,0,5.8,anon931447554,anon931447554
8318,0,48,64.0,0,4,3,0,0,0.8,anon3456500391,anon3456500391
8319,0,48,365.0,1,4,3,0,0,5.8,anon2343749781,anon2343749781
8320,0,48,79.0,1,4,3,0,0,5.8,anon3456500391,anon3456500391
8321,0,48,37.0,0,3,2,0,0,0.6,anon2343749781,anon2343749781
8322,0,48,244.0,0,4,3,0,0,0.8,anon2343749781,anon2343749781
8323,0,48,1618.0,1,4,3,0,0,5.8,anon3456500391,anon3456500391
8324,0,48,185.0,0,4,3,0,0,0.8,anon2343749781,anon2343749781
8325,0,48,215.0,0,3,2,0,0,0.6,anon241219415,anon241219415
8326,0,48,479.0,0,2,1,0,0,0.4,anon1251776273,anon1251776273
8327,0,48,250.0,1,3,2,0,0,5.6,anon3456500391,anon3456500391
8328,0,48,99.0,0,3,2,0,0,0.6,anon241219415,anon241219415
8329,0,48,246.0,0,3,2,0,0,0.6,anon3456500391,anon3456500391
8330,0,48,953.0,1,3,2,0,0,5.6,anon1251776273,anon1251776273
8331,0,48,905.0,1,4,3,0,0,5.8,anon241219415,anon241219415
8332,0,48,3016.0,2,4,3,0,0,10.8,anon1251776273,anon1251776273
8333,0,48,1661.0,1,4,3,0,0,5.8,anon241219415,anon241219415
8334,0,48,2184.0,1,4,3,0,0,5.8,anon1251776273,anon1251776273
8335,0,48,1359.0,0,4,3,0,0,0.8,anon3456500391,anon3456500391
8336,0,48,221.0,0,4,3,1,0,5.8,anon241219415,anon241219415
8337,0,48,1248.0,1,4,3,0,0,5.8,anon3456500391,anon3456500391
8338,0,48,522.0,0,3,2,0,0,0.6,anon1251776273,anon1251776273
8339,0,48,242.0,1,4,3,0,0,5.8,anon429854797,anon429854797
8340,0,48,321.0,0,4,3,0,0,0.8,anon3456500391,anon3456500391
8341,0,48,384.0,0,4,3,0,0,0.8,anon3456500391,anon3456500391
8342,1,48,1424.0,1,3,2,0,0,5.6,anon3456500391,anon3456500391
8343,0,48,140.0,0,3,2,0,0,0.6,anon931447554,anon931447554
8344,0,48,200.0,0,2,1,0,0,0.4,anon3456500391,anon3456500391
8345,0,48,451.0,1,3,2,0,0,5.6,anon2343749781,anon2343749781
8346,0,48,125.0,1,4,3,0,0,5.8,anon241219415,anon241219415
8347,0,48,392.0,1,4,3,0,0,5.8,anon2653949424,anon2653949424
8348,0,48,154.0,0,4,3,0,0,0.8,anon241219415,anon241219415
8349,0,48,118.0,0,4,3,0,0,0.8,anon241219415,anon241219415
8350,7,1,16279.0,0,4,3,1,0,5.8,anon241219415,anon241219415
8351,0,7,2265.0,0,7,6,3,0,106.4,anon125867087,anon125867087
8352,0,7,437.0,0,3,2,0,0,0.6,anon360117346,anon360117346
8353,0,7,264.0,1,4,3,0,0,5.8,anon125867087,anon125867087
8354,0,7,129.0,0,2,1,0,0,0.4,anon797389185,anon797389185
8355,0,7,370.0,0,3,2,0,0,0.6,anon750810289,anon750810289
8356,0,7,1176.0,0,3,2,0,0,0.6,anon125867087,anon125867087
8357,0,7,128.0,0,3,2,0,0,0.6,anon241219415,anon241219415
8358,0,1,197.0,0,3,2,0,0,0.6,anon750810289,anon750810289
8359,0,15,2680.0,0,3,2,18,0,90.6,anon241219415,anon241219415
8360,0,15,236.0,1,1,0,0,0,5.2,anon3456500391,anon3456500391
8361,0,15,312.0,1,1,0,0,0,5.2,anon241219415,anon241219415
8362,0,15,581.0,1,2,1,0,0,5.4,anon734291926,anon734291926
8363,0,15,296.0,0,2,1,0,0,0.4,anon360117346,anon360117346
8364,0,15,448.0,0,1,0,0,0,0.2,anon3456500391,anon3456500391
8365,0,15,364.0,1,2,1,0,0,5.4,anon2921683176,anon2921683176
8366,0,15,1231.0,1,2,1,0,0,5.4,anon241219415,anon241219415
8367,0,15,31.0,0,2,1,0,0,0.4,anon2921683176,anon2921683176
8368,0,15,305.0,1,2,1,0,0,5.4,anon1662074335,anon1662074335
8369,0,15,459.0,0,2,1,0,0,0.4,anon241219415,anon241219415
8370,0,15,137.0,1,2,1,0,0,5.4,anon1662074335,anon1662074335
8371,0,15,208.0,0,2,1,0,0,0.4,anon241219415,anon241219415
8372,0,15,229.0,1,2,1,0,0,5.4,anon1648820241,anon1648820241
8373,0,15,152.0,0,1,0,0,0,0.2,anon241219415,anon241219415
8374,0,5,3555.0,0,4,3,0,0,0.8,anon2764376870,anon2764376870
8375,0,5,1055.0,0,2,1,0,0,0.4,anon241219415,anon241219415
